survey_id,species_name,total,site_code,latitude,longitude,year,protection_status,site
912353738,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2020,No take,NT7
912353739,Jasus edwardsii,3,MIR-S7,-42.58,148.05,2020,No take,NT7
912353740,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2020,No take,NT7
912353741,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2020,No take,NT5
912353742,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2020,No take,NT5
912353743,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2020,No take,NT5
912353744,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2020,No take,NT5
912353745,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2020,Fishing,F9
912353746,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2020,Fishing,F9
912353747,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2020,Fishing,F9
912353748,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2020,Fishing,F9
912353749,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2020,Fishing,F12
912353750,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2020,Fishing,F12
912353751,Jasus edwardsii,6,MIR-S12,-42.52,147.97,2020,Fishing,F12
912353752,Jasus edwardsii,2,MIR-S12,-42.52,147.97,2020,Fishing,F12
912353753,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2020,Fishing,F10
912353754,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2020,Fishing,F10
912353755,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2020,Fishing,F10
912353756,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2020,Fishing,F10
912353757,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2020,Fishing,F14
912353758,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2020,Fishing,F14
912353759,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2020,Fishing,F14
912353760,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2020,Fishing,F14
923400711,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2021,No take,NT1
923400712,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2021,No take,NT1
923400713,Jasus edwardsii,1,MIR-S1,-42.58,148.06,2021,No take,NT1
923400714,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2021,Fishing,F12
923400715,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2021,Fishing,F11
923400716,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2021,No take,NT1
923400717,Jasus edwardsii,1,MIR-S12,-42.52,147.97,2021,Fishing,F12
923400718,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2021,Fishing,F12
923400719,Jasus edwardsii,2,MIR-S7,-42.58,148.05,2021,No take,NT7
923400720,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2021,Fishing,F12
923400721,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2021,No take,NT7
923400722,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2021,No take,NT7
923400723,Jasus edwardsii,4,MIR-S7,-42.58,148.05,2021,No take,NT7
923400724,Jasus edwardsii,0,MIR-S2,-42.6,148.05,2021,No take,NT2
923400725,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2021,Fishing,F11
923400726,Jasus edwardsii,15,MIR-S2,-42.6,148.05,2021,No take,NT2
923400727,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2021,Fishing,F11
923400728,Jasus edwardsii,8,MIR-S2,-42.6,148.05,2021,No take,NT2
923400729,Jasus edwardsii,5,MIR-S11,-42.56,148.07,2021,Fishing,F11
923400730,Jasus edwardsii,3,MIR-S2,-42.6,148.05,2021,No take,NT2
923400731,Jasus edwardsii,3,MIR-S13,-42.55,147.95,2021,Fishing,F13
923400732,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2021,Fishing,F13
923400733,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2021,Fishing,F13
923400734,Jasus edwardsii,1,MIR-S5,-42.63,148.02,2021,No take,NT5
923400735,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2021,No take,NT5
923400736,Jasus edwardsii,13,MIR-S3,-42.59,148.05,2021,No take,NT3
923400737,Jasus edwardsii,0,MIR-S3,-42.59,148.05,2021,No take,NT3
923400738,Jasus edwardsii,0,MIR-S3,-42.59,148.05,2021,No take,NT3
923400739,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2021,Fishing,F13
923400740,Jasus edwardsii,9,MIR-S3,-42.59,148.05,2021,No take,NT3
923400741,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2021,Fishing,F14
923400742,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2021,Fishing,F14
923400743,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2021,Fishing,F14
923400744,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2021,No take,NT8
923400745,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2021,Fishing,F14
923400746,Jasus edwardsii,11,MIR-S5,-42.63,148.02,2021,No take,NT5
923400747,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2021,No take,NT5
923400748,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2021,No take,NT8
923400749,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2021,No take,NT8
923400750,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2021,No take,NT8
923400751,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2021,Fishing,F10
923400752,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2021,Fishing,F10
923400753,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2021,Fishing,F10
923400754,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2021,Fishing,F9
923400755,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2021,Fishing,F9
923400756,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2021,Fishing,F9
923400757,Jasus edwardsii,3,MIR-S9,-42.66,148.01,2021,Fishing,F9
923400758,Jasus edwardsii,2,MIR-S10,-42.72,148.01,2021,Fishing,F10
923401644,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2022,Fishing,F11
923401645,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401646,Jasus edwardsii,2,MIR-S10,-42.72,148.01,2022,Fishing,F10
923401647,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2022,No take,NT5
923401648,Jasus edwardsii,2,MIR-S11,-42.56,148.07,2022,Fishing,F11
923401649,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2022,No take,NT1
923401650,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2022,No take,NT5
923401651,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2022,No take,NT1
923401652,Jasus edwardsii,1,MIR-S13,-42.55,147.95,2022,Fishing,F13
923401653,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2022,Fishing,F12
923401654,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2022,Fishing,F13
923401655,Jasus edwardsii,5,MIR-S7,-42.58,148.05,2022,No take,NT7
923401656,Jasus edwardsii,3,MIR-S7,-42.58,148.05,2022,No take,NT7
923401657,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2022,No take,NT8
923401658,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2022,No take,NT8
923401659,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2022,Fishing,F9
923401660,Jasus edwardsii,2,MIR-S3,-42.59,148.05,2022,No take,NT3
923401661,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401662,Jasus edwardsii,5,MIR-S2,-42.6,148.05,2022,No take,NT2
923401663,Jasus edwardsii,2,MIR-S10,-42.72,148.01,2022,Fishing,F10
923401664,Jasus edwardsii,5,MIR-S12,-42.52,147.97,2022,Fishing,F12
923401665,Jasus edwardsii,6,MIR-S3,-42.59,148.05,2022,No take,NT3
923401666,Jasus edwardsii,3,MIR-S2,-42.6,148.05,2022,No take,NT2
923401667,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2022,Fishing,F9
923401668,Jasus edwardsii,0,MIR-S10,-42.72,148.01,2022,Fishing,F10
923401669,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2022,Fishing,F11
923401670,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401671,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2022,No take,NT5
923401672,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2022,Fishing,F13
923401673,Jasus edwardsii,1,MIR-S5,-42.63,148.02,2022,No take,NT5
923401674,Jasus edwardsii,1,MIR-S11,-42.56,148.07,2022,Fishing,F11
923401675,Jasus edwardsii,6,MIR-S1,-42.58,148.06,2022,No take,NT1
923401676,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2022,Fishing,F13
923401677,Jasus edwardsii,6,MIR-S1,-42.58,148.06,2022,No take,NT1
923401678,Jasus edwardsii,6,MIR-S12,-42.52,147.97,2022,Fishing,F12
923401679,Jasus edwardsii,3,MIR-S3,-42.59,148.05,2022,No take,NT3
923401680,Jasus edwardsii,6,MIR-S7,-42.58,148.05,2022,No take,NT7
923401681,Jasus edwardsii,7,MIR-S7,-42.58,148.05,2022,No take,NT7
923401682,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2022,No take,NT8
923401683,Jasus edwardsii,8,MIR-S2,-42.6,148.05,2022,No take,NT2
923401684,Jasus edwardsii,2,MIR-S2,-42.6,148.05,2022,No take,NT2
923401685,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2022,Fishing,F10
923401686,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2022,Fishing,F9
923401687,Jasus edwardsii,2,MIR-S3,-42.59,148.05,2022,No take,NT3
923401688,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401689,Jasus edwardsii,5,MIR-S12,-42.52,147.97,2022,Fishing,F12
923401690,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2022,Fishing,F9
923401691,Jasus edwardsii,1,MIR-S8,-42.59,148.05,2022,No take,NT8
923401936,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401937,Jasus edwardsii,2,MIR-S14,-42.58,147.92,2022,Fishing,F14
923401939,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923401946,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923401961,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923401963,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923401966,Jasus edwardsii,3,MIR-S14,-42.58,147.92,2023,Fishing,F14
923401981,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923402760,Jasus edwardsii,3,MIR-S10,-42.72,148.01,2023,Fishing,F10
923402761,Jasus edwardsii,3,MIR-S10,-42.72,148.01,2023,Fishing,F10
923402762,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2023,Fishing,F13
923402763,Jasus edwardsii,5,MIR-S2,-42.6,148.05,2023,No take,NT2
923402764,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2023,Fishing,F13
923402765,Jasus edwardsii,3,MIR-S8,-42.59,148.05,2023,No take,NT8
923402766,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2023,No take,NT8
923402767,Jasus edwardsii,1,MIR-S7,-42.58,148.05,2023,No take,NT7
923402768,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2023,No take,NT7
923402769,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2023,Fishing,F9
923402770,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2023,Fishing,F9
923402771,Jasus edwardsii,10,MIR-S3,-42.59,148.05,2023,No take,NT3
923402772,Jasus edwardsii,1,MIR-S2,-42.6,148.05,2023,No take,NT2
923402773,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2023,No take,NT5
923402774,Jasus edwardsii,1,MIR-S14,-42.58,147.92,2023,Fishing,F14
923402775,Jasus edwardsii,7,MIR-S11,-42.56,148.07,2023,Fishing,F11
923402776,Jasus edwardsii,2,MIR-S5,-42.63,148.02,2023,No take,NT5
923402777,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923402778,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2023,Fishing,F11
923402779,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2023,Fishing,F12
923402780,Jasus edwardsii,12,MIR-S3,-42.59,148.05,2023,No take,NT3
923402781,Jasus edwardsii,4,MIR-S1,-42.58,148.06,2023,No take,NT1
923402782,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2023,Fishing,F12
923402783,Jasus edwardsii,0,MIR-S1,-42.58,148.06,2023,No take,NT1
923402784,Jasus edwardsii,3,MIR-S12,-42.52,147.97,2023,Fishing,F12
923402785,Jasus edwardsii,5,MIR-S10,-42.72,148.01,2023,Fishing,F10
923402786,Jasus edwardsii,1,MIR-S10,-42.72,148.01,2023,Fishing,F10
923402787,Jasus edwardsii,3,MIR-S2,-42.6,148.05,2023,No take,NT2
923402788,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2023,No take,NT7
923402789,Jasus edwardsii,0,MIR-S13,-42.55,147.95,2023,Fishing,F13
923402790,Jasus edwardsii,2,MIR-S13,-42.55,147.95,2023,Fishing,F13
923402791,Jasus edwardsii,2,MIR-S8,-42.59,148.05,2023,No take,NT8
923402792,Jasus edwardsii,0,MIR-S8,-42.59,148.05,2023,No take,NT8
923402793,Jasus edwardsii,0,MIR-S7,-42.58,148.05,2023,No take,NT7
923402794,Jasus edwardsii,1,MIR-S9,-42.66,148.01,2023,Fishing,F9
923402795,Jasus edwardsii,0,MIR-S9,-42.66,148.01,2023,Fishing,F9
923402796,Jasus edwardsii,3,MIR-S2,-42.6,148.05,2023,No take,NT2
923402797,Jasus edwardsii,8,MIR-S5,-42.63,148.02,2023,No take,NT5
923402798,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923402799,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2023,Fishing,F11
923402800,Jasus edwardsii,0,MIR-S5,-42.63,148.02,2023,No take,NT5
923402801,Jasus edwardsii,3,MIR-S1,-42.58,148.06,2023,No take,NT1
923402802,Jasus edwardsii,0,MIR-S14,-42.58,147.92,2023,Fishing,F14
923402803,Jasus edwardsii,0,MIR-S11,-42.56,148.07,2023,Fishing,F11
923402804,Jasus edwardsii,5,MIR-S3,-42.59,148.05,2023,No take,NT3
923402805,Jasus edwardsii,2,MIR-S1,-42.58,148.06,2023,No take,NT1
923402806,Jasus edwardsii,9,MIR-S3,-42.59,148.05,2023,No take,NT3
923402807,Jasus edwardsii,0,MIR-S12,-42.52,147.97,2023,Fishing,F12
